Final Results
 Accuracy         | Sensitivity      | Specificity      | F1
0.7024793388429752,0.6390929091635158,0.7420971095525583,0.621699834147975
Epochs
 Time(s)           | Accuracy         | Sensitivity      | Specificity      | F1
0.41169214248657227,0.22764838467317805,0.2051571372090898,0.29252630992429146,0.1305407778314175
0.0041446685791015625,0.2299023290758828,0.197573223789228,0.41889560931899644,0.11594813894525079
0.004990816116333008,0.22238918106686703,0.1889600541317766,0.48554312860252086,0.099383794038393
0.005751609802246094,0.21637866265965439,0.18323237132076045,0.37382860788770583,0.08827229546153315
0.005311250686645508,0.21487603305785125,0.1817780686112276,0.38569998569998565,0.08543485628664982
0.0053975582122802734,0.21562734785875282,0.18262386633202532,0.41260989524878416,0.08709292440819534
0.006185770034790039,0.21863260706235912,0.18627402706028928,0.6037030136049019,0.09405024801477863
0.004563808441162109,0.22163786626596543,0.1890122910433231,0.6234013696941165,0.09816130226455407
0.0052187442779541016,0.22238918106686703,0.1897096411130581,0.6306477465057108,0.0994335668955973
0.005215644836425781,0.2231404958677686,0.1904069911827931,0.6227573205690944,0.10062821244885704
0.005364656448364258,0.22464312546957174,0.19180169132226313,0.6366462094579833,0.1031630666947379
0.005045413970947266,0.22464312546957174,0.19180169132226313,0.6366462094579833,0.1031630666947379
0.004759550094604492,0.22464312546957174,0.19180169132226313,0.6451668386652907,0.10317058382478135
0.005619049072265625,0.2231404958677686,0.1904069911827931,0.6451142023012193,0.10077679562101183
0.005707502365112305,0.2193839218632607,0.18714263292366498,0.4732661487857793,0.09462392260469353
0.0051915645599365234,0.21863260706235912,0.18644528285393,0.47324009324009325,0.0933957017716472
0.0057506561279296875,0.21712997746055598,0.1842196235501675,0.3030509075858807,0.08916166993808557
0.0038106441497802734,0.21487603305785125,0.1821275733409625,0.3029731005191128,0.08536399309527783
0.0037262439727783203,0.21487603305785125,0.1821275733409625,0.3029731005191128,0.08536399309527783
0.0037136077880859375,0.21487603305785125,0.1821275733409625,0.3029731005191128,0.08536399309527783
0.004486083984375,0.21487603305785125,0.1821275733409625,0.3029731005191128,0.08536399309527783
0.004669904708862305,0.21337340345604808,0.18073287320149245,0.3029214277300036,0.08278343171662954
0.004720926284790039,0.2126220886551465,0.18003552313175744,0.3028956506385734,0.08147816488290206
