Final Results
 Accuracy         | Sensitivity      | Specificity      | F1              | AUC 
0.904,0.8744649679739915,0.9123976269985156,0.8897702955756389,0.980416849450448
Epochs
 Time(s)           | Accuracy         | Sensitivity      | Specificity      | F1              | AUC
0.08700847625732422,0.438,0.24882616891602768,0.29628718181703456,0.20112600037223152,0.980416849450448
0.027415990829467773,0.374,0.18628600175455118,0.32824333561175667,0.1427077421795732,0.980416849450448
0.025923728942871094,0.336,0.14922441238230713,0.33294930875576034,0.08344057636253643,0.980416849450448
0.025383949279785156,0.332,0.14536340852130328,0.18990246701090077,0.07570729093804414,0.980416849450448
0.025812387466430664,0.332,0.14536340852130328,0.18990246701090077,0.07570729093804414,0.980416849450448
0.0370173454284668,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.03385210037231445,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.024956703186035156,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.02734065055847168,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.036748647689819336,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.02914285659790039,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.02575969696044922,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.028375864028930664,0.328,0.14285714285714285,0.04685714285714286,0.07056798623063683,0.980416849450448
0.038137197494506836,0.332,0.1469113961374023,0.3327596098680436,0.07876016010785483,0.980416849450448
0.03021526336669922,0.334,0.14816452896948254,0.3328542684679506,0.08130887840314518,0.980416849450448
0.039785146713256836,0.336,0.15096564941766183,0.33294930875576034,0.08670345052908487,0.980416849450448
0.027774333953857422,0.34,0.1534719150818222,0.3331405436668594,0.09167836449197046,0.980416849450448
0.036034345626831055,0.344,0.1559781807459826,0.3333333333333333,0.09649595687331536,0.980416849450448
0.03791999816894531,0.364,0.17816201685038055,0.6080357142857142,0.13949449353415258,0.980416849450448
0.04031515121459961,0.384,0.19909318174439372,0.6120440729483283,0.17659500472082762,0.980416849450448
0.028737306594848633,0.416,0.2264880109968081,0.6170044052863436,0.22124658753993143,0.980416849450448
